Lead Owner,Interest Level,Lead Location(Auto),Creation Source,Marketing Source,is_india_location,days_since_next_activity,next_activity_hour,Days_Since_Update,Update_Hour,Update_DayOfWeek,hour_of_day,day_of_week,is_student,creation_source_encoded
2,0,IN,0,19,0,4.0,0.0,1082,9,3,16,0,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1002,17,6,7,6,0,0
19,1,Unknown,0,42,0,115.0,0.0,950,11,2,19,5,0,0
11,0,Unknown,0,13,0,352.0,0.0,819,15,0,21,3,0,0
1,0,Unknown,0,42,0,-1.0,-1.0,1192,10,5,0,5,1,0
21,0,IN,0,13,0,-1.0,-1.0,1081,11,4,19,6,0,0
19,0,Unknown,0,42,0,0.0,0.0,871,16,4,0,3,0,0
2,0,IN,0,19,0,-1.0,-1.0,1003,15,5,20,4,0,0
5,0,india,0,42,1,0.0,0.0,963,15,3,3,0,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1010,17,5,1,5,0,0
16,1,Unknown,2,0,0,-1.0,-1.0,1317,20,5,15,1,0,2
2,1,IN,0,4,0,2.0,0.0,878,15,4,21,2,0,0
2,1,IN,0,22,0,3.0,14.0,1101,16,5,15,2,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1090,16,2,21,1,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1024,11,5,9,4,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1000,12,1,22,0,1,0
2,0,IN,0,4,0,4.0,0.0,973,15,0,8,6,0,0
19,0,Unknown,0,19,0,0.0,0.0,1124,12,3,13,2,0,0
21,0,IN,0,19,0,14.0,0.0,1081,11,4,0,3,0,0
20,1,Unknown,0,42,0,-1.0,-1.0,1001,19,6,17,3,0,0
4,0,Unknown,0,4,0,8.0,0.0,818,12,1,22,6,0,0
17,0,Unknown,0,19,0,0.0,0.0,973,12,0,16,6,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1273,19,0,8,0,0,0
16,0,India,2,0,1,-1.0,-1.0,1341,16,3,17,6,0,2
17,1,Unknown,0,19,0,6.0,17.0,971,11,2,10,6,0,0
17,0,Unknown,0,19,0,6.0,0.0,1161,9,1,17,3,0,0
16,0,Unknown,2,0,0,-1.0,-1.0,1321,15,2,12,2,0,2
4,0,Unknown,0,19,0,11.0,0.0,1152,10,3,15,0,0,0
19,1,Unknown,0,42,0,14.0,0.0,963,17,3,18,5,0,0
17,0,Unknown,0,0,0,4.0,0.0,1149,13,6,13,1,0,0
19,0,Unknown,0,13,0,0.0,0.0,1157,12,5,19,3,0,0
11,0,Unknown,0,30,0,357.0,0.0,819,15,0,19,4,0,0
15,0,Unknown,0,7,0,-1.0,-1.0,1047,15,3,22,0,0,0
10,0,Unknown,0,19,0,2.0,0.0,812,17,0,20,6,0,0
2,0,Unknown,0,10,0,-1.0,-1.0,1224,13,1,17,3,0,0
2,1,In,2,10,0,1.0,15.0,1220,20,4,20,4,0,2
20,1,Unknown,0,42,0,-1.0,-1.0,1017,17,5,9,3,0,0
17,1,Unknown,0,42,0,-1.0,-1.0,1148,15,0,13,0,0,0
17,1,Unknown,0,19,0,3.0,0.0,1110,13,3,16,6,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,1083,20,1,10,6,0,0
17,0,Unknown,0,19,0,-1.0,-1.0,870,17,5,22,1,0,0
2,1,IN,0,13,0,52.0,12.0,1089,12,3,11,3,0,0
4,0,Unknown,0,13,0,1.0,0.0,1187,10,3,21,2,0,0
21,0,IN,0,13,0,3.0,0.0,1081,11,4,12,3,0,0
1,0,Unknown,0,22,0,-1.0,0.0,1200,14,4,14,4,0,0
19,1,Unknown,0,42,0,0.0,0.0,938,13,0,13,6,1,0
18,0,Unknown,0,42,0,-1.0,-1.0,797,2,1,7,5,0,0
2,0,Unknown,0,19,0,-1.0,-1.0,1253,13,0,19,2,0,0
2,0,IN,0,22,0,3.0,0.0,916,10,1,15,6,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1172,13,4,22,2,0,0
11,1,United States,1,42,0,-1.0,-1.0,819,15,0,6,2,0,1
2,0,ES,0,22,0,-1.0,-1.0,1180,15,3,13,2,0,0
4,0,Unknown,0,19,0,11.0,0.0,938,17,0,13,2,0,0
1,1,Unknown,0,10,0,-1.0,-1.0,1347,18,4,16,4,0,0
15,0,Unknown,0,6,0,-1.0,-1.0,1041,16,2,6,4,0,0
10,1,Unknown,0,13,0,-1.0,-1.0,812,17,0,11,3,0,0
10,0,Unknown,2,0,0,-1.0,-1.0,812,17,0,21,3,0,2
1,1,Unknown,2,42,0,-1.0,-1.0,1336,7,1,6,1,0,2
4,0,Unknown,0,19,0,-1.0,-1.0,1052,10,5,16,0,0,0
18,0,BR,0,42,0,-1.0,-1.0,841,0,6,19,2,0,0
3,0,IN,0,19,0,-1.0,-1.0,1173,18,3,0,3,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,855,23,5,22,5,1,0
14,0,Unknown,0,22,0,37.0,0.0,1043,15,0,14,4,0,0
4,0,Unknown,0,6,0,-1.0,-1.0,1159,12,3,10,3,0,0
6,1,Unknown,0,13,0,-1.0,0.0,797,16,1,10,0,0,0
4,0,Unknown,0,4,0,-1.0,-1.0,1131,10,3,10,4,0,0
17,1,Unknown,0,10,0,0.0,0.0,1043,12,0,1,6,0,0
5,0,india,0,42,1,1.0,16.0,963,15,3,0,3,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1014,13,1,23,6,0,0
21,1,IN,0,22,0,-1.0,-1.0,961,14,5,23,5,0,0
4,0,Unknown,0,13,0,-1.0,-1.0,1064,12,0,11,4,0,0
2,0,IN,0,19,0,5.0,0.0,954,9,5,10,3,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,980,12,0,6,6,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,1078,10,0,12,0,0,0
4,0,Unknown,0,19,0,2.0,0.0,1223,19,1,10,1,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,987,17,0,9,6,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,899,15,4,22,2,0,0
21,0,IN,0,22,0,-1.0,-1.0,946,19,5,20,3,0,0
2,1,IN,0,4,0,-1.0,-1.0,1107,17,6,23,4,0,0
20,1,India,0,42,1,-1.0,-1.0,828,12,5,11,4,1,0
18,0,Unknown,0,42,0,-1.0,-1.0,899,15,4,20,2,0,0
19,1,Unknown,0,42,0,120.0,0.0,925,16,6,13,4,0,0
15,0,Unknown,0,13,0,-1.0,-1.0,1043,14,0,8,3,0,0
2,1,In,0,19,0,5.0,12.0,927,18,4,13,0,0,0
12,0,Unknown,0,42,0,-1.0,-1.0,1292,20,2,19,1,1,0
1,1,Unknown,2,42,0,-1.0,-1.0,1136,12,5,16,2,0,2
19,1,Unknown,0,22,0,-1.0,-1.0,1194,14,3,10,1,0,0
17,1,Unknown,0,22,0,-1.0,-1.0,1159,18,2,22,1,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1133,18,1,11,1,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,828,1,5,16,3,0,0
17,0,Unknown,0,21,0,-1.0,-1.0,1137,18,3,23,6,0,0
12,0,Unknown,0,42,0,-1.0,-1.0,1178,0,5,3,3,0,0
10,1,Unknown,0,13,0,9.0,0.0,812,17,0,1,6,0,0
4,0,Unknown,0,42,0,-1.0,-1.0,801,18,4,18,1,1,0
2,1,Unknown,0,10,0,47.0,20.0,1245,20,0,8,2,1,0
2,0,IN,0,19,0,5.0,0.0,1041,18,1,9,6,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1187,15,3,10,5,0,0
2,0,Unknown,0,0,0,-1.0,-1.0,1187,19,2,19,0,0,0
4,0,Unknown,0,6,0,1.0,0.0,1222,18,3,22,2,0,0
2,0,IN,0,10,0,-1.0,-1.0,961,17,5,13,0,0,0
1,1,Unknown,0,42,0,0.0,0.0,818,2,1,11,0,1,0
2,0,Unknown,0,7,0,-1.0,-1.0,1203,14,1,20,0,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,980,12,0,8,3,0,0
21,1,Unknown,2,0,0,3.0,16.0,1081,11,4,9,3,0,2
18,0,Unknown,0,42,0,-1.0,-1.0,903,17,0,18,5,1,0
13,1,Unknown,0,6,0,-1.0,-1.0,903,10,0,9,6,0,0
1,1,Unknown,2,42,0,-1.0,-1.0,1140,11,1,10,0,0,2
20,1,Unknown,0,42,0,-1.0,-1.0,939,12,6,7,1,0,0
12,1,Unknown,0,42,0,0.0,0.0,1013,18,2,21,5,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,859,1,2,10,4,0,0
17,0,Unknown,0,19,0,3.0,0.0,1075,10,3,15,6,0,0
1,1,Unknown,0,22,0,-1.0,-1.0,1154,14,1,13,1,0,0
21,0,IN,0,13,0,-1.0,-1.0,1024,19,4,11,3,0,0
21,0,IN,0,22,0,1.0,0.0,1081,11,4,16,1,0,0
11,0,Unknown,0,35,0,-1.0,-1.0,819,15,0,15,5,0,0
4,0,Unknown,0,13,0,-1.0,-1.0,1208,12,3,18,2,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,824,1,2,3,4,0,0
2,0,IN,0,22,0,7.0,0.0,1052,15,5,17,2,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1168,11,1,19,0,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1152,14,3,17,2,0,0
3,0,Unknown,0,42,0,4.0,0.0,1173,18,3,16,1,1,0
19,0,Unknown,0,42,0,1.0,0.0,1100,10,6,22,2,0,0
19,1,Unknown,0,0,0,0.0,0.0,1158,9,4,19,3,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1120,13,0,22,0,0,0
16,0,Unknown,0,10,0,-1.0,-1.0,1347,20,3,15,3,0,0
4,0,Unknown,0,22,0,-1.0,-1.0,1134,13,0,15,6,0,0
13,0,Unknown,0,40,0,-1.0,-1.0,903,10,0,0,2,0,0
1,1,Unknown,2,13,0,-1.0,-1.0,1271,16,3,16,3,0,2
18,0,Unknown,0,6,0,-1.0,-1.0,969,13,4,10,3,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,876,12,6,22,4,0,0
18,0,Unknown,2,0,0,-1.0,-1.0,1249,18,3,18,3,0,2
16,0,India,2,9,1,-1.0,-1.0,1345,16,6,15,6,0,2
4,0,Unknown,0,13,0,7.0,0.0,1012,10,3,0,2,0,0
16,1,Unknown,2,0,0,141.0,0.0,1310,12,6,11,6,0,2
18,0,Unknown,0,6,0,-1.0,-1.0,1154,16,1,9,1,0,0
2,0,IN,0,13,0,6.0,0.0,926,12,5,22,2,0,0
2,0,IN,0,4,0,1.0,0.0,847,13,0,13,6,0,0
17,0,Unknown,0,22,0,320.0,0.0,863,11,5,14,0,0,0
4,0,Unknown,0,13,0,0.0,0.0,1002,13,6,0,6,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1162,19,6,18,6,0,0
12,1,Unknown,0,42,0,-1.0,0.0,1083,6,2,4,2,1,0
11,0,Unknown,0,42,0,90.0,0.0,819,15,0,1,5,1,0
2,1,IN,0,22,0,177.0,0.0,1000,10,1,14,1,0,0
11,1,Unknown,2,0,0,356.0,0.0,819,15,0,17,4,0,2
1,0,Unknown,0,42,0,-1.0,-1.0,1170,18,6,10,6,1,0
19,0,Unknown,0,42,0,2.0,0.0,1099,12,0,17,3,0,0
4,0,Unknown,0,0,0,-1.0,-1.0,1251,20,1,17,3,0,0
2,0,IN,0,6,0,-1.0,-1.0,855,15,6,0,5,0,0
1,0,india,0,19,1,3.0,0.0,964,19,1,23,0,0,0
4,0,Unknown,0,4,0,1.0,0.0,880,14,2,14,1,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1103,0,3,1,5,0,0
5,0,india,0,42,1,0.0,0.0,965,14,1,2,5,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1143,11,5,1,4,0,0
12,1,Unknown,0,42,0,0.0,0.0,1060,14,4,21,3,0,0
20,0,Unknown,0,42,0,-1.0,-1.0,927,15,4,5,2,0,0
18,1,Unknown,0,13,0,-1.0,-1.0,1004,19,3,13,5,0,0
4,0,Unknown,0,4,0,23.0,0.0,1134,13,0,18,4,0,0
5,0,Unknown,0,19,0,0.0,0.0,848,16,6,20,5,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,899,15,4,12,3,0,0
2,1,Unknown,0,19,0,-1.0,-1.0,1236,9,3,11,1,1,0
21,0,in,0,13,0,-1.0,-1.0,1075,16,3,22,4,0,0
20,0,Unknown,0,42,0,-1.0,-1.0,1010,15,5,21,1,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,833,12,0,21,4,0,0
19,1,Unknown,0,42,0,0.0,0.0,1037,13,6,18,6,0,0
18,0,Unknown,0,13,0,-1.0,-1.0,1195,12,2,9,0,0,0
1,1,Unknown,0,42,0,-1.0,-1.0,1169,22,6,22,6,0,0
16,0,Unknown,0,0,0,-1.0,-1.0,1308,14,1,16,6,0,0
21,0,IN,0,10,0,1.0,0.0,1081,11,4,15,3,0,0
10,0,Unknown,0,10,0,-1.0,0.0,812,17,0,9,4,0,0
4,0,India,2,42,1,1.0,0.0,1314,23,1,23,1,0,2
2,0,Unknown,0,13,0,-1.0,-1.0,1270,17,4,6,4,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,1018,11,4,9,3,0,0
17,1,Unknown,0,13,0,-1.0,-1.0,1134,14,0,8,4,0,0
20,0,Unknown,0,42,0,-1.0,-1.0,941,13,4,12,3,0,0
1,1,Unknown,0,42,0,1.0,0.0,807,16,5,23,3,1,0
18,0,Unknown,0,6,0,-1.0,-1.0,985,14,2,10,1,0,0
2,1,IN,0,13,0,14.0,0.0,1017,16,5,22,2,0,0
10,1,Unknown,0,0,0,4.0,0.0,812,17,0,6,4,0,0
10,1,Unknown,2,0,0,-1.0,-1.0,812,17,0,9,0,0,2
17,1,Unknown,0,22,0,-1.0,-1.0,1046,15,4,23,3,0,0
2,1,IN,0,19,0,32.0,10.0,926,12,5,9,2,0,0
20,1,India,0,42,1,-1.0,-1.0,898,12,5,14,0,0,0
4,0,Unknown,0,19,0,17.0,0.0,1222,15,3,17,6,0,0
2,0,IN,0,6,0,5.0,0.0,1067,13,4,13,1,0,0
20,1,Unknown,0,42,0,-1.0,-1.0,930,13,1,21,5,0,0
2,1,IN,0,13,0,6.0,12.0,1064,13,0,7,2,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1020,19,1,10,1,0,0
2,0,IN,0,19,0,8.0,0.0,1041,19,1,22,3,0,0
19,1,Unknown,0,42,0,-1.0,-1.0,889,18,6,10,3,0,0
18,1,Unknown,0,6,0,-1.0,-1.0,1085,13,0,0,6,0,0
17,1,Unknown,0,19,0,0.0,0.0,1011,9,4,17,2,0,0
17,0,Unknown,0,19,0,-1.0,-1.0,970,12,3,16,2,0,0
18,0,Unknown,0,22,0,-1.0,-1.0,873,12,2,13,5,0,0
20,1,Unknown,0,42,0,81.0,0.0,827,19,5,5,2,0,0
2,0,CM,0,4,0,-1.0,-1.0,1109,1,4,23,1,0,0
19,1,Unknown,0,42,0,1.0,0.0,952,14,0,16,5,0,0
18,0,Unknown,0,42,0,-1.0,-1.0,857,0,4,22,1,0,0
4,0,Unknown,0,19,0,1.0,0.0,986,14,1,14,0,0,0
19,1,Unknown,0,42,0,1.0,0.0,1007,14,1,15,0,0,0
2,1,Unknown,0,42,0,0.0,0.0,969,14,4,17,3,0,0
4,0,IN,0,22,0,7.0,0.0,802,13,3,13,2,0,0
10,0,Unknown,0,13,0,-1.0,-1.0,812,17,0,8,3,0,0
18,0,Unknown,0,6,0,-1.0,-1.0,1002,17,6,14,5,0,0
19,1,Unknown,0,42,0,1.0,0.0,951,14,1,10,4,0,0
10,0,Unknown,0,10,0,18.0,0.0,812,17,0,16,4,0,0
2,0,IN,0,6,0,4.0,0.0,971,15,2,7,0,0,0
17,0,Unknown,0,13,0,1.0,0.0,1046,18,3,23,0,0,0
2,0,Unknown,0,10,0,-1.0,-1.0,1323,13,0,9,6,0,0
19,0,Unknown,0,19,0,216.0,0.0,907,14,3,18,3,0,0
7,1,Unknown,0,42,0,18.0,0.0,812,17,0,20,3,0,0
21,0,IN,0,22,0,12.0,0.0,1081,11,4,18,5,0,0
19,0,Unknown,0,42,0,-1.0,-1.0,1047,18,3,9,2,0,0
4,1,Unknown,0,24,0,5.0,11.0,992,16,2,10,1,1,0
21,1,IN,0,24,0,7.0,11.0,834,11,6,17,5,1,0
21,1,IN,0,24,0,-1.0,-1.0,1012,12,3,13,0,0,0
4,1,Unknown,0,24,0,7.0,0.0,1155,14,0,6,6,1,0
11,1,Unknown,0,24,0,-1.0,-1.0,819,15,0,13,2,0,0
2,0,IN,0,24,0,-1.0,-1.0,1171,12,5,12,4,1,0
19,1,Unknown,0,24,0,-1.0,-1.0,1194,19,2,16,2,0,0
19,1,Unknown,0,24,0,-1.0,-1.0,1187,15,3,9,3,0,0
21,1,IN,0,24,0,-1.0,-1.0,902,19,0,22,3,1,0
2,1,IN,0,24,0,1.0,14.0,1107,11,6,12,5,0,0
21,1,IL,0,24,0,-1.0,-1.0,943,16,2,12,4,0,0
19,1,Unknown,0,24,0,-1.0,-1.0,1139,11,2,17,0,0,0
21,1,FR,0,24,0,-1.0,-1.0,871,17,4,19,6,0,0
21,0,IN,0,24,0,-1.0,-1.0,838,13,2,22,5,1,0
2,1,Unknown,0,24,0,-1.0,-1.0,1314,19,1,0,5,1,0
11,1,Unknown,0,24,0,-1.0,-1.0,819,15,0,23,1,0,0
1,0,Unknown,0,24,0,-1.0,-1.0,1263,19,3,16,3,1,0
4,1,Unknown,0,24,0,11.0,0.0,1092,16,0,20,4,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,838,14,2,23,0,1,0
13,0,Unknown,0,24,0,-1.0,-1.0,903,10,0,18,1,0,0
9,0,IN,0,24,0,1.0,15.0,860,13,1,11,2,0,0
4,1,Unknown,0,24,0,10.0,0.0,1068,11,3,13,6,1,0
4,1,Unknown,0,24,0,26.0,0.0,1162,15,0,15,1,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,1141,13,0,19,6,1,0
2,1,IN,0,24,0,-1.0,-1.0,860,15,1,0,5,0,0
2,0,Unknown,0,24,0,-1.0,-1.0,1176,9,0,20,3,1,0
4,1,Unknown,0,24,0,1.0,14.0,1007,14,1,7,0,0,0
17,1,Unknown,0,24,0,1.0,17.0,1182,21,0,14,0,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,1263,13,4,22,2,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,903,10,0,18,4,0,0
17,0,Unknown,0,24,0,-1.0,-1.0,1163,18,6,17,5,1,0
13,0,Unknown,0,24,0,4.0,14.0,922,13,2,10,4,0,0
4,1,Unknown,0,24,0,16.0,0.0,828,19,4,0,1,1,0
2,0,Unknown,0,24,0,-1.0,-1.0,1228,20,3,19,3,1,0
21,0,IN,0,24,0,-1.0,-1.0,906,15,4,11,2,0,0
21,1,IN,0,24,0,-1.0,-1.0,853,15,1,18,0,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1231,12,1,18,0,0,0
4,1,Unknown,0,24,0,44.0,0.0,1147,16,1,8,1,0,0
21,1,AU,0,24,0,154.0,11.0,895,13,1,15,2,0,0
19,0,Unknown,0,24,0,-1.0,-1.0,1193,17,4,7,4,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,903,10,0,22,0,0,0
16,1,Unknown,0,24,0,419.0,11.0,911,14,6,17,0,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,974,16,6,14,0,0,0
21,1,IN,0,24,0,-1.0,-1.0,842,18,5,20,5,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,822,12,4,12,4,1,0
13,0,Unknown,0,24,0,0.0,0.0,922,13,2,18,6,1,0
4,1,Unknown,0,24,0,25.0,0.0,1113,12,0,17,2,0,0
21,1,IN,0,24,0,-1.0,-1.0,839,19,0,22,4,1,0
18,1,Unknown,0,24,0,2.0,12.0,1215,20,2,18,2,1,0
16,0,Unknown,0,24,0,435.0,0.0,913,17,4,16,2,0,0
16,1,Unknown,0,24,0,-1.0,-1.0,1240,13,6,21,3,0,0
21,0,IN,0,24,0,-1.0,-1.0,809,10,3,11,1,1,0
19,0,Unknown,0,24,0,-1.0,-1.0,1185,13,5,17,2,0,0
9,1,IN,0,24,0,-1.0,-1.0,823,15,3,21,2,0,0
16,1,Unknown,0,24,0,-1.0,-1.0,1325,19,4,21,1,0,0
17,1,Unknown,0,24,0,-1.0,-1.0,901,12,2,14,4,1,0
12,1,Unknown,0,24,0,-1.0,-1.0,1341,1,3,0,3,0,0
2,1,IN,0,24,0,51.0,12.0,858,16,3,23,4,1,0
2,1,Unknown,0,24,0,-1.0,-1.0,1258,15,2,20,1,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,1096,16,3,2,3,0,0
13,1,Unknown,0,24,0,-1.0,-1.0,885,18,4,11,2,0,0
16,0,Unknown,0,24,0,-1.0,-1.0,1303,13,6,20,3,1,0
4,1,Unknown,0,24,0,14.0,0.0,1224,10,1,14,0,0,0
2,1,Unknown,0,24,0,4.0,19.0,1230,19,1,23,0,0,0
19,1,Unknown,0,24,0,-1.0,-1.0,1175,14,1,21,0,0,0
21,1,IN,0,24,0,-1.0,-1.0,908,18,2,20,0,1,0
9,0,IN,0,24,0,1.0,0.0,863,11,5,5,2,0,0
4,0,Unknown,2,24,0,-1.0,-1.0,1264,16,3,20,2,1,2
21,0,IN,0,24,0,46.0,0.0,1081,11,4,14,2,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,877,14,5,10,4,1,0
16,1,Unknown,0,24,0,-1.0,-1.0,1275,15,6,5,3,0,0
5,1,IN,0,24,0,0.0,0.0,822,10,4,12,1,0,0
13,0,Unknown,0,24,0,0.0,0.0,922,13,2,19,6,1,0
13,0,Unknown,0,24,0,0.0,0.0,919,18,4,12,4,1,0
4,1,Unknown,0,24,0,1.0,11.0,1107,16,6,22,1,0,0
13,1,Unknown,0,24,0,-1.0,-1.0,891,12,5,13,2,0,0
4,1,Unknown,0,24,0,35.0,0.0,1095,10,4,12,6,0,0
19,1,Unknown,0,24,0,21.0,0.0,1127,12,0,5,6,0,0
4,1,Unknown,0,24,0,17.0,0.0,1102,16,4,8,0,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,903,10,0,19,3,0,0
19,1,Unknown,0,24,0,9.0,0.0,1185,13,5,19,4,0,0
2,1,IN,0,24,0,-1.0,-1.0,1172,11,4,22,4,0,0
21,1,IN,0,24,0,-1.0,-1.0,909,18,0,11,2,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,940,18,5,14,3,1,0
19,1,Unknown,0,24,0,5.0,10.0,1156,17,6,21,0,0,0
16,1,Unknown,0,24,0,-1.0,-1.0,1306,21,2,12,6,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,903,10,0,18,3,1,0
2,1,Unknown,0,24,0,-1.0,-1.0,1330,17,0,8,0,0,0
2,1,IN,0,24,0,4.0,18.0,956,13,3,12,1,0,0
16,0,Unknown,0,24,0,-1.0,-1.0,1349,13,2,12,2,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,937,17,1,11,1,1,0
17,0,Unknown,0,24,0,-1.0,-1.0,1185,12,5,17,4,1,0
9,1,in,0,24,0,-1.0,-1.0,799,10,6,21,4,0,0
13,0,Unknown,0,24,0,-1.0,-1.0,922,13,2,14,3,1,0
13,0,Unknown,0,24,0,0.0,0.0,922,13,2,17,6,1,0
21,1,IN,0,24,0,-1.0,-1.0,941,17,4,13,1,1,0
21,0,IN,0,24,0,-1.0,-1.0,1032,15,4,12,2,1,0
18,0,Unknown,0,24,0,-1.0,-1.0,931,16,0,0,6,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1234,18,5,9,3,1,0
3,0,Unknown,0,24,0,-1.0,-1.0,1173,18,3,18,0,0,0
13,0,Unknown,0,24,0,1.0,0.0,922,13,2,22,3,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1277,15,4,16,4,1,0
21,1,IN,0,24,0,-1.0,-1.0,976,10,4,17,4,0,0
19,0,Unknown,0,24,0,-1.0,-1.0,1193,12,4,15,3,0,0
11,0,Unknown,0,24,0,-1.0,-1.0,819,15,0,13,1,1,0
21,1,IN,0,24,0,-1.0,-1.0,817,17,2,22,1,1,0
21,1,IN,0,24,0,-1.0,-1.0,977,17,3,15,2,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1192,16,5,17,3,1,0
21,1,LK,0,24,0,-1.0,-1.0,1006,19,1,12,5,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,1036,11,0,20,5,1,0
21,1,IN,0,24,0,94.0,12.0,924,18,0,2,5,0,0
13,1,Unknown,0,24,0,-1.0,-1.0,903,10,0,18,3,0,0
4,1,Unknown,0,24,0,83.0,0.0,1062,13,2,21,2,0,0
18,1,Unknown,0,24,0,1.0,13.0,1219,20,5,16,4,1,0
19,1,Unknown,0,24,0,-1.0,-1.0,1097,19,1,8,5,0,0
19,0,Unknown,0,24,0,-1.0,-1.0,1197,10,0,1,0,0,0
2,1,IN,0,24,0,-1.0,-1.0,1107,15,6,9,3,1,0
13,1,Unknown,0,24,0,1.0,0.0,922,13,2,15,6,0,0
10,1,Unknown,0,24,0,-1.0,-1.0,807,18,5,13,4,0,0
19,0,Unknown,0,24,0,-1.0,-1.0,1168,16,1,0,1,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,853,23,0,3,0,0,0
21,1,IN,0,24,0,-1.0,-1.0,889,9,0,19,4,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1218,15,0,13,1,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,1279,18,2,16,2,1,0
9,1,in,0,24,0,0.0,0.0,855,17,6,10,5,0,0
21,1,IN,0,24,0,-1.0,-1.0,840,16,0,15,6,1,0
21,1,IN,0,24,0,-1.0,-1.0,833,17,0,13,6,1,0
15,0,Unknown,2,24,0,-1.0,-1.0,1068,17,3,16,3,0,2
16,1,Unknown,0,24,0,-1.0,-1.0,1273,4,1,10,2,0,0
2,1,IN,0,24,0,41.0,11.0,913,11,4,9,0,1,0
16,1,Unknown,0,24,0,-1.0,-1.0,1263,7,4,12,1,0,0
21,1,IN,0,24,0,-1.0,-1.0,903,10,0,22,6,1,0
1,1,Unknown,0,24,0,-1.0,-1.0,1196,17,1,17,1,0,0
21,1,KR,0,24,0,-1.0,-1.0,915,12,2,13,1,0,0
2,1,IN,0,24,0,7.0,20.0,1001,9,0,17,5,1,0
13,1,Unknown,0,24,0,-1.0,-1.0,804,13,1,12,0,0,0
4,0,Unknown,0,24,0,58.0,0.0,1214,16,4,13,1,0,0
13,0,Unknown,0,24,0,0.0,0.0,922,13,2,16,6,1,0
9,0,IN,0,24,0,0.0,0.0,860,13,1,8,2,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,912,0,5,11,3,0,0
18,0,Unknown,0,24,0,-1.0,-1.0,973,13,0,11,6,0,0
4,1,Unknown,0,24,0,-1.0,-1.0,1213,17,5,10,3,0,0
21,0,IN,0,24,0,-1.0,-1.0,961,12,5,19,0,0,0
21,1,DE,0,24,0,-1.0,-1.0,808,16,4,18,1,0,0
18,1,Unknown,0,24,0,15.0,4.0,1183,1,0,12,6,1,0
4,0,Unknown,0,24,0,-1.0,-1.0,930,10,1,7,0,1,0
18,1,CA,0,24,0,-1.0,-1.0,841,2,6,21,3,1,0
21,0,IN,0,24,0,-1.0,-1.0,1040,17,3,20,0,0,0
4,0,Unknown,0,24,0,-1.0,-1.0,967,17,6,10,6,1,0
18,0,Unknown,0,24,0,-1.0,-1.0,926,11,5,22,3,1,0
19,1,Unknown,0,24,0,14.0,0.0,1144,12,4,14,3,0,0
